file	date	Label	ID_TUBE	Treatment	Landscape	Replicate	Size	Composition	indiv_per_frame	indiv_per_ul	bioarea_per_frame	bioarea_per_ul	major_mean	major_sd	minor_mean	minor_sd	gross_speed_mean	gross_speed_sd	net_speed_mean	net_speed_sd	sd_turning_mean	Rot	Spi	Ble	Pca	Col	Chi	Tet	Other
sample_00254	16-05-31	254	254bB	Isolated	Blue	B	7.5	mixture	8.992	0.261395349	8789.958	255.5220349	83.53016668	47.14055332	41.21337419	18.79014929	312.117105	188.2123479	219.7838095	203.0266996	0.396190476	0.056511628	0	0.058139535	0.071860465	0.035813953	0.028139535	0.010930233	0
sample_00255	16-05-31	255	255bB	Isolated	Blue	B	7.5	mixture	6.752	0.19627907	8264.106	240.2356395	103.2436856	48.74151527	45.68158495	16.55585326	331.3634745	219.4651827	253.6913333	221.8075537	0.570666667	0.059767442	0.003255814	0.041860465	0.078139535	0.004418605	0.005813953	0	0.003023256
sample_00256	16-05-31	256	256bB	Isolated	Blue	B	7.5	mixture	6.416	0.186511628	8599.284	249.979186	102.6123616	43.79651846	43.94482443	17.47498137	266.2284694	171.7780999	194.116	196.9383573	0.459333333	0.018372093	0.01	0.114186047	0.013953488	0.03	0	0	0
sample_00257	16-05-31	257	257bB	Isolated	Blue	B	7.5	mixture	7.376	0.214418605	5990.9868	174.156593	82.74480931	41.45390642	38.93134464	13.42408616	235.2817845	150.7439952	174.3335714	154.7918484	0.555714286	0.094186047	0	0.029069767	0.024186047	0.013255814	0.024883721	0.028837209	0
sample_00258	16-05-31	258	258bB	Isolated	Blue	B	7.5	mixture	4.72	0.137209302	5638.5072	163.910093	121.4005448	35.90607961	51.41311109	9.606048987	462.1611176	280.3412264	351.5554545	268.1637588	0.595454545	0.064651163	0	0	0.045116279	0.02744186	0	0	0
sample_00259	16-05-31	259	259bB	Isolated	Blue	B	7.5	mixture	6.744	0.196046512	4471.686	129.9908721	72.36509846	48.58665667	35.49671795	18.44445589	287.2616791	150.5714178	189.3423529	177.6384648	0.398823529	0	0	0.039767442	0.037906977	0.04744186	0.070930233	0	0
sample_00260	16-05-31	260	260bB	Isolated	Blue	B	13	mixture	13.464	0.391395349	15609.7692	453.7723605	103.5368298	38.60152557	46.56253498	14.72343703	313.219507	198.5356737	246.325	189.2202501	0.4925	0.074651163	0.032093023	0.143953488	0.10372093	0	0.021860465	0	0.015116279
sample_00261	16-05-31	261	261bB	Isolated	Blue	B	7.5	mixture	8.128	0.23627907	8779.4928	255.217814	95.364223	42.21200423	43.88906029	17.9290011	277.2560592	201.8114086	214.198125	208.4106466	0.45625	0.146976744	0.006046512	0.029069767	0.050232558	0	0.003953488	0	0
sample_00262	16-05-31	262	262bB	Isolated	Blue	B	13	mixture	2.664	0.07744186	2661.1092	77.35782558	87.64044618	45.17558025	40.03551267	16.1662039	311.4206971	219.424632	250.65	231.1936551	0.405714286	0.040232558	0	0	0.028372093	0	0.008837209	0	0
sample_00263	16-05-31	263	263bB	Isolated	Blue	B	7.5	mixture	2.136	0.062093023	1977.7608	57.49304651	111.5345811	18.52923139	46.03810532	6.272495446	366.0181277	155.9319523	271.5142857	188.8614526	0.524285714	0.029069767	0	0	0.033023256	0	0	0	0
sample_00264	16-05-31	264	264bB	Isolated	Blue	B	13	mixture	7.48	0.21744186	6861.0564	199.449314	102.6919852	32.82639573	46.52778982	12.25105897	362.8688456	195.9750374	263.390625	218.4414096	0.465625	0.058604651	0	0.029069767	0.050930233	0.071627907	0.007209302	0	0
sample_00265	16-05-31	265	265bB	Isolated	Blue	B	7.5	mixture	8.664	0.251860465	7352.5644	213.7373372	90.11972114	51.20865211	39.06038135	17.35514388	302.1597542	222.5058743	228.9036842	222.3248824	0.583157895	0.102093023	0	0	0.089302326	0	0.045581395	0.014883721	0
sample_00266	16-05-31	266	266bB	Isolated	Blue	B	13	mixture	6.032	0.175348837	4328.8344	125.8382093	67.37840917	46.3285105	32.34066238	17.65531989	256.6574939	210.8015564	181.190625	205.7918796	0.59125	0.00627907	0	0.027209302	0.04627907	0.029069767	0.051860465	0.010930233	0.00372093
sample_00267	16-05-31	267	267bB	Isolated	Blue	B	13	mixture	11.008	0.32	5228.9064	152.003093	50.13002089	38.56550479	27.57431127	18.65623853	185.733276	116.5531522	97.655	111.8475955	0.729285714	0.069302326	0.030930233	0.077674419	0.016976744	0	0.081860465	0.043255814	0
sample_00268	16-05-31	268	268bB	Isolated	Blue	B	13	mixture	4.312	0.125348837	4851.2844	141.0257093	91.06314875	39.64762637	53.30783379	20.04833296	174.0494746	105.4403745	90.55666667	97.09765469	0.393333333	0.026976744	0.029069767	0.040232558	0	0.029069767	0	0	0
sample_00269	16-05-31	269	269bB	Isolated	Blue	B	7.5	mixture	6.16	0.179069767	5727.7044	166.5030349	104.4297536	40.27773492	46.19655364	15.14757136	392.2500269	161.9407402	295.1509524	140.2523641	0.418095238	0.023953488	0	0	0.109534884	0	0.016511628	0.029069767	0
sample_00270	16-05-31	270	270bB	Isolated	Blue	B	13	mixture	3.128	0.090930233	3583.0188	104.1575233	100.0754656	46.91221171	41.4526711	17.47814552	358.6979449	357.880825	256.032	287.7031228	0.562	0.029069767	0	0	0.058372093	0	0.003488372	0	0
sample_00271	16-05-31	271	271bB	Isolated	Blue	B	7.5	mixture	5.584	0.162325581	5136.5988	149.3197326	66.60234684	49.12158749	35.52471524	21.41327345	197.3044339	176.7680971	158.4177778	174.3265875	0.633333333	0.058139535	0	0.029069767	0.029069767	0	0.043023256	0	0.003023256
sample_00272	16-05-31	272	272bB	Isolated	Blue	B	13	mixture	12.768	0.371162791	9130.3524	265.4172209	73.5933784	50.3909949	36.28465182	17.87393323	252.9088719	140.5171706	204.93	126.163634	0.361764706	0	0	0.087209302	0.05627907	0.013953488	0.136511628	0.048139535	0.029069767
sample_00273	16-05-31	273	273bB	Isolated	Blue	B	22.5	mixture	3.032	0.088139535	763.4412	22.19305814	42.63524964	31.95057341	22.28965922	11.53206303	177.3422568	120.4890093	51.09909091	69.31513406	0.9	0.035581395	0	0	0.013023256	0	0.039534884	0	0
sample_00274	16-05-31	274	274bB	Isolated	Blue	B	22.5	mixture	2.056	0.059767442	1859.436	54.05337209	90.77799778	30.358304	43.96027207	8.448304251	201.5115542	76.62811274	165.0875	80.00639157	0.52	0.030232558	0	0	0.029534884	0	0	0	0
sample_00275	16-05-31	275	275bB	Isolated	Blue	B	22.5	mixture	7.904	0.229767442	5329.9944	154.9416977	73.52763902	42.02642214	34.12574791	14.68270351	266.8426505	278.1546462	200.5538889	297.2131756	0.524444444	0.11255814	0	0	0.042790698	0.019767442	0.033953488	0.008372093	0.012325581
sample_00276	16-05-31	276	276bB	Isolated	Blue	B	7.5	mixture	4.84	0.140697674	6272.154	182.3300581	105.0197307	50.88711678	46.43289091	18.15364612	416.5988077	235.13395	328.3147059	251.2586514	0.659411765	0.02627907	0.004883721	0	0.09744186	0.004418605	0.007674419	0	0
sample_00277	16-05-31	277	277bB	Isolated	Blue	B	7.5	mixture	20.064	0.583255814	9821.3472	285.5042791	55.54945086	47.96592564	33.95068537	19.26024176	232.8296062	154.0254829	198.487	129.1351125	0.358666667	0.029069767	0	0.043255814	0.025116279	0.043255814	0.34627907	0.062093023	0.034186047
sample_00278	16-05-31	278	278bB	Isolated	Blue	B	7.5	mixture	3.536	0.102790698	3563.0604	103.5773372	66.23446393	62.91548505	29.98942084	21.28559174	257.358695	226.1908066	184.6327273	189.0868205	0.689090909	0	0	0	0.041395349	0.017674419	0.038139535	0.005581395	0
sample_00279	16-05-31	279	279bB	Isolated	Blue	B	7.5	mixture	8.52	0.247674419	7630.8804	221.8279186	86.77135117	44.52938818	39.23823735	17.70284816	270.6574712	143.2321008	176.8970833	149.0691096	0.61125	0.113953488	0.012790698	0	0.089069767	0	0.031860465	0	0
sample_00280	16-05-31	280	280bB	Isolated	Blue	B	13	mixture	7.832	0.227674419	7969.914	231.6835465	105.9758103	36.60563552	42.77716622	11.23416847	357.4336374	218.3683993	278.5876471	225.8238873	0.518823529	0.056046512	0	0.035581395	0.045581395	0.078372093	0.012093023	0	0
sample_00281	16-05-31	281	281bB	Isolated	Blue	B	45	mixture	0.496	0.014418605	406.9764	11.8307093	93.8651704	13.83268228	41.28654431	1.226746075	171.8928372	46.04096804	168.36	45.35382895	0.185	0.005348837	0.009069767	0	0	0	0	0	0
sample_00282	16-05-31	282	282bB	Isolated	Blue	B	22.5	mixture	4.048	0.117674419	1956.8952	56.88648837	48.72792183	46.60641497	24.25102274	15.98035518	261.1520649	221.9617313	164.4975	196.6185672	0.926666667	0.004651163	0.003953488	0	0.040465116	0	0.061395349	0.007209302	0
sample_00283	16-05-31	283	283bB	Isolated	Blue	B	7.5	mixture	8.584	0.249534884	8940.294	259.8922674	74.38918088	45.27011625	38.65682366	18.60156013	260.4663161	175.3079759	179.01	199.6940585	0.590588235	0.01372093	0.011627907	0.11627907	0	0.079302326	0.028604651	0	0
sample_00284	16-05-31	284	284bB	Isolated	Blue	B	13	mixture	4.456	0.129534884	4640.7492	134.9055	95.63576964	34.10078032	41.92295315	15.03076902	255.0460037	100.0504677	142.9666667	77.46702411	0.528888889	0.037674419	0	0.029069767	0.048139535	0.009302326	0.005348837	0	0
sample_00285	16-05-31	285	285bB	Isolated	Blue	B	13	mixture	5.784	0.168139535	5779.0908	167.9968256	97.27926253	42.1747563	42.62081433	13.46019475	288.7065795	175.652626	224.6485714	178.1933284	0.490714286	0.069302326	0	0	0.089767442	0	0.009069767	0	0
sample_00286	16-05-31	286	286bB	Isolated	Blue	B	7.5	mixture	5.392	0.156744186	5546.1672	161.2257907	103.7708252	39.28448853	43.06980555	13.79295254	285.3252438	202.3189192	193.29	201.7819474	0.780714286	0.060697674	0	0.026976744	0.059302326	0	0.009767442	0	0
sample_00287	16-05-31	287	287bB	Isolated	Blue	B	7.5	mixture	5.144	0.149534884	5510.0736	160.1765581	82.12059262	45.93389763	39.0560017	18.47111358	220.4300738	103.3340223	124.2592308	96.60095578	0.807692308	0.034651163	0.022093023	0.038837209	0.008139535	0.021627907	0.015581395	0	0.008604651
sample_00288	16-05-31	288	288bB	Isolated	Blue	B	45	mixture	5.208	0.151395349	4332.204	125.9361628	90.28924915	29.39363695	40.87052743	12.67737817	191.115831	30.46458797	150.0675	59.82413625	0.48	0.126511628	0	0	0.020232558	0	0	0	0.004651163
sample_00289	16-05-31	289	289bC	Isolated	Blue	C	7.5	mixture	4.632	0.134651163	1743.6384	50.68716279	59.16613535	54.06637803	29.43886003	17.52936222	206.7624193	143.2809151	149.67	131.2984194	0.621	0	0	0	0.02744186	0	0.107209302	0	0
sample_00290	16-05-31	290	290bC	Isolated	Blue	C	7.5	mixture	8.096	0.235348837	4553.6256	132.3728372	74.42382288	52.38286495	36.38417442	18.72046914	307.4121025	241.1556827	241.2470588	216.0882522	0.657058824	0.032093023	0	0	0.059534884	0.009302326	0.048139535	0.05744186	0.028837209
sample_00291	16-05-31	291	291bC	Isolated	Blue	C	7.5	mixture	3.728	0.108372093	2115.1044	61.48559302	51.7136757	38.05597266	29.13971378	17.98067068	192.1230929	140.8451488	125.5628571	163.1876573	0.631428571	0.005581395	0	0.029069767	0	0.024651163	0.049069767	0	0
sample_00292	16-05-31	292	292bC	Isolated	Blue	C	7.5	mixture	9.632	0.28	13419.3348	390.0969419	109.0749357	45.58429802	47.9402694	18.71369121	389.6915872	197.5208396	276.9085714	234.7048791	0.584761905	0.004651163	0	0.085581395	0.145116279	0.028837209	0.006976744	0	0.008837209
sample_00293	16-05-31	293	293bC	Isolated	Blue	C	7.5	mixture	3.04	0.088372093	3910.6152	113.6806744	102.4428557	41.57367258	46.18201707	18.56494659	274.101958	180.8369455	193.56	120.8869151	0.567777778	0.01255814	0	0.029069767	0.043488372	0	0	0.003255814	0
sample_00294	16-05-31	294	294bC	Isolated	Blue	C	7.5	mixture	12.8	0.372093023	11411.3124	331.7241977	77.72611529	55.73670326	36.7505368	20.18140114	290.7255329	257.9051114	235.6203704	258.5246758	0.547407407	0.020930233	0.027906977	0.058139535	0.101627907	0.010930233	0.071860465	0.080697674	0
sample_00295	16-05-31	295	295bC	Isolated	Blue	C	7.5	mixture	4.824	0.140232558	4508.298	131.0551744	100.1913551	61.34640844	42.37669259	22.92385575	539.7336053	366.3649027	442.4227273	318.1235055	0.464545455	0	0	0	0.044651163	0.040232558	0.055348837	0	0
sample_00296	16-05-31	296	296bC	Isolated	Blue	C	13	mixture	9.112	0.264883721	7160.0112	208.1398605	75.61327629	58.42923925	35.98196383	20.5003998	290.053578	243.8519077	214.7840909	211.6880189	0.558181818	0.027906977	0	0.029069767	0.057674419	0.025581395	0.08255814	0.042093023	0
sample_00297	16-05-31	297	297bC	Isolated	Blue	C	7.5	mixture	8.144	0.236744186	6290.8812	182.8744535	89.2693994	43.14652942	42.06122907	17.3143109	305.3635512	207.1497406	230.0894737	222.6275382	0.666315789	0.064186047	0.008837209	0.037209302	0.044651163	0.029534884	0.023255814	0.029069767	0
sample_00298	16-05-31	298	298bC	Isolated	Blue	C	13	mixture	8.416	0.244651163	9363.276	272.1882558	107.5031937	44.519157	48.75360422	15.2025232	246.6108373	141.0200583	187.3246154	161.4964329	0.349230769	0.013488372	0.00744186	0.106976744	0.029534884	0.029069767	0.029069767	0.029069767	0
sample_00299	16-05-31	299	299bC	Isolated	Blue	C	7.5	mixture	4.92	0.143023256	6457.7412	187.7250349	112.4560188	44.97271639	47.98955036	15.11582719	327.0871423	214.7183718	228.6641667	225.6869864	0.715833333	0.03744186	0	0.063953488	0.041627907	0	0	0	0
sample_00300	16-05-31	300	300bC	Isolated	Blue	C	13	mixture	10.696	0.310930233	5502.168	159.9467442	68.56513673	46.39766585	33.97736206	17.18609983	281.039318	221.8337718	202.9557143	221.3986265	0.586785714	0.083953488	0	0	0.058837209	0	0.124186047	0.043953488	0
sample_00301	16-05-31	301	301bC	Isolated	Blue	C	7.5	mixture	5.872	0.170697674	3098.0556	90.05975581	65.69255982	34.66249736	30.79200453	13.26655574	202.9594578	142.8772277	125.7266667	149.456727	0.95	0.081860465	0.004186047	0	0.030232558	0	0.048372093	0.006046512	0
sample_00302	16-05-31	302	302bC	Isolated	Blue	C	7.5	mixture	4.328	0.125813953	785.3436	22.82975581	23.91014623	14.57272207	16.99455989	8.858379946	156.2677646	114.5242963	101.0645455	133.8381816	0.644545455	0	0	0	0	0.029069767	0.082790698	0.013953488	0
sample_00303	16-05-31	303	303bC	Isolated	Blue	C	13	mixture	6.072	0.176511628	6234.084	181.2233721	74.64352427	45.07484706	38.80032241	21.31805054	244.1600573	167.0158363	178.9606667	160.1760177	0.556	0.011395349	0.05	0.031627907	0.041395349	0	0.023953488	0.003953488	0.014186047
sample_00304	16-05-31	304	304bC	Isolated	Blue	C	7.5	mixture	3.44	0.1	4720.1292	137.2130581	101.6108454	52.70750387	49.45547592	23.8502783	300.7752763	259.60683	223.56625	255.0323775	0.67375	0.04255814	0	0.030465116	0.026976744	0	0	0	0
sample_00305	16-05-31	305	305bC	Isolated	Blue	C	13	mixture	2.08	0.060465116	781.8444	22.72803488	43.75421125	34.22326669	22.87060454	15.39770754	182.6587891	150.9462462	72.93714286	63.95695368	0.991428571	0.010697674	0	0.02372093	0.006744186	0	0.019302326	0	0
sample_00306	16-05-31	306	306bC	Isolated	Blue	C	13	mixture	6.296	0.183023256	3896.1648	113.2606047	61.43971857	48.56753191	31.56612695	18.09922277	251.216189	263.0221132	157.86875	228.4038502	0.645625	0.076511628	0	0	0.029767442	0	0.076744186	0	0
sample_00307	16-05-31	307	307bC	Isolated	Blue	C	7.5	mixture	15.912	0.46255814	13372.6788	388.7406628	71.29260579	57.94397034	34.28214733	22.02744594	287.2125699	201.5711293	214.2624242	204.0778171	0.465151515	0	0	0.058139535	0.110930233	0.065348837	0.145116279	0.083023256	0
sample_00308	16-05-31	308	308bC	Isolated	Blue	C	13	mixture	14.344	0.416976744	6196.9536	180.144	55.93575327	47.38633648	28.65796519	18.21590273	254.3462829	218.8628659	199.0376471	207.9710843	0.539117647	0.005348837	0	0	0.081860465	0.029302326	0.178372093	0.122093023	0
sample_00309	16-05-31	309	309bC	Isolated	Blue	C	7.5	mixture	8.816	0.25627907	11735.9928	341.1625814	115.259096	46.09800832	52.34180735	16.73643697	469.266791	227.7159544	366.3015	203.6611749	0.461	0.061860465	0	0.006511628	0.132325581	0.030930233	0	0.024651163	0
sample_00310	16-05-31	310	310bC	Isolated	Blue	C	13	mixture	5.632	0.16372093	4938.894	143.5725	75.36426642	51.66204986	39.23556454	21.45810117	250.2125182	236.744883	180.5581818	264.2189246	0.499090909	0.03744186	0	0.051162791	0.013023256	0.017906977	0.044186047	0	0
sample_00311	16-05-31	311	311bC	Isolated	Blue	C	22.5	mixture	8.52	0.247674419	7173.2628	208.5250814	71.45896008	53.79087711	32.54007934	19.22302392	241.0219395	182.5900502	155.3064706	167.619222	0.556470588	0.061395349	0	0.029069767	0.062790698	0.019069767	0.043255814	0.032093023	0
sample_00312	16-05-31	312	312bC	Isolated	Blue	C	7.5	mixture	3.584	0.104186047	4499.8092	130.808407	130.5480797	32.24922413	56.49389433	9.428380027	497.3765507	135.8199122	342.4883333	146.3983354	0.551666667	0	0	0	0.075116279	0	0	0.029069767	0
sample_00313	16-05-31	313	313bC	Isolated	Blue	C	7.5	mixture	7.32	0.212790698	6078.4992	176.7005581	79.75336621	56.62339169	39.29827528	22.391082	373.3953051	310.1199126	269.85125	341.2439258	0.468125	0	0.003488372	0.029069767	0.038604651	0.056744186	0.084883721	0	0
sample_00314	16-05-31	314	314bC	Isolated	Blue	C	7.5	mixture	10.008	0.290930233	9240.2208	268.6110698	87.19830663	55.19875222	40.6189618	21.42901393	309.2307437	201.7255919	212.7107143	187.5423581	0.491785714	0.060232558	0	0.029069767	0.086511628	0.034651163	0.080465116	0	0
sample_00315	16-05-31	315	315bC	Isolated	Blue	C	22.5	mixture	11.224	0.32627907	7987.9932	232.2091047	86.7670093	53.39876038	39.65392893	18.54049083	344.1664313	241.0447091	240.5766667	205.3593842	0.564166667	0.113488372	0.003023256	0	0.088604651	0	0.118139535	0	0.003023256
sample_00316	16-05-31	316	316bC	Isolated	Blue	C	45	mixture	3.936	0.114418605	3572.748	103.8589535	98.66477818	49.47684777	45.2135093	17.91266506	433.6747743	353.8882695	315.113	376.3808683	0.743	0.016511628	0.012325581	0.00372093	0.04255814	0.010930233	0.028372093	0	0
sample_00317	16-05-31	317	317bC	Isolated	Blue	C	7.5	mixture	6.584	0.191395349	3497.4828	101.6710116	49.23092987	29.79414624	28.93557927	15.31613779	147.8828645	54.60256274	62.95076923	49.37182386	0.684615385	0.132325581	0.003255814	0	0	0	0.019302326	0.033255814	0.003255814
sample_00318	16-05-31	318	318bC	Isolated	Blue	C	22.5	mixture	6.528	0.189767442	3840.8256	111.651907	63.00711368	49.20545779	30.95181066	17.553025	279.1170071	243.9451599	209.583125	251.6533213	0.600625	0.028837209	0	0.029069767	0.041860465	0	0.053023256	0.036976744	0
sample_00319	16-05-31	319	319bC	Isolated	Blue	C	7.5	mixture	8.952	0.260232558	8240.0652	239.5367791	84.50768024	50.28999654	36.27268524	20.13739026	319.9380293	203.3841377	237.8940909	221.2942913	0.740909091	0.028837209	0.011627907	0.029069767	0.100930233	0.009534884	0.055348837	0.024883721	0
sample_00320	16-05-31	320	320bC	Isolated	Blue	C	13	mixture	11.424	0.332093023	10516.9104	305.7241395	80.85919154	50.89380591	39.22923333	19.96176947	251.958578	137.7923849	143.307619	112.722681	0.53	0.058139535	0	0.058139535	0.117209302	0	0.098604651	0	0
sample_00321	16-05-31	321	321bC	Isolated	Blue	C	7.5	mixture	5.728	0.166511628	2107.296	61.25860465	44.10662145	39.69154906	23.35947519	16.86357218	217.3679008	179.5950075	119.4615789	175.1387831	0.837368421	0.031162791	0.011860465	0	0.029534884	0	0.093953488	0	0
sample_00322	16-05-31	322	322bC	Isolated	Blue	C	7.5	mixture	10.496	0.305116279	9588.9096	278.7473721	86.69316878	42.02972659	41.03092048	17.31011829	252.3390498	161.2080567	149.6611111	152.0450696	0.825555556	0.146976744	0.034418605	0.029534884	0.078372093	0	0.015813953	0	0
sample_00323	16-05-31	323	323bC	Isolated	Blue	C	45	mixture	4.008	0.116511628	3594.132	104.4805814	97.2744528	47.8045289	41.81514068	16.70283748	335.0376594	162.1389194	264.094	137.9311094	0.23	0	0	0.029069767	0.058372093	0	0.029069767	0	0
sample_00324	16-05-31	324	324bC	Isolated	Blue	C	45	mixture	2.88	0.08372093	1135.62	33.0122093	44.66266702	35.87490891	25.18474774	14.38462579	210.3707676	84.99348471	173.8216667	67.19276075	0.566666667	0.004186047	0	0	0.025116279	0	0.051162791	0.003255814	0
sample_00325	16-05-31	325	325bD	Isolated	Blue	D	7.5	mixture	8.84	0.256976744	6753.0348	196.3091512	65.83454396	47.27166623	35.72553285	18.9150374	223.7757814	184.7472726	130.7204762	197.8906744	0.499047619	0.071627907	0	0.058139535	0.058604651	0	0.068604651	0	0
sample_00326	16-05-31	326	326bD	Isolated	Blue	D	7.5	mixture	7.976	0.231860465	6545.7396	190.2831279	76.9823959	51.00380416	36.31022161	19.15232541	295.4370711	202.231796	182.381	233.7614286	0.4445	0.050465116	0	0.038139535	0.060930233	0.003023256	0.053953488	0.025348837	0
sample_00327	16-05-31	327	327bD	Isolated	Blue	D	7.5	mixture	3.4	0.098837209	3140.4672	91.29265116	82.20800933	56.80983218	38.2853309	22.35110094	396.1720067	243.4660592	345.1014286	202.1137414	0.407142857	0	0	0	0.033023256	0.029069767	0.036744186	0	0
sample_00328	16-05-31	328	328bD	Isolated	Blue	D	7.5	mixture	13.48	0.391860465	14298.2172	415.6458488	93.6900595	43.67582933	43.10479845	17.66477881	291.9490244	222.8952086	197.4621429	215.5449383	0.687857143	0.114651163	0.027674419	0.089767442	0.071395349	0.029069767	0.059302326	0	0
sample_00329	16-05-31	329	329bD	Isolated	Blue	D	7.5	mixture	12.544	0.364651163	15880.7628	461.6500814	94.98318602	50.00932582	45.76158512	20.02724548	323.8524321	229.5032018	233.8378571	211.8603829	0.573928571	0.084883721	0.007906977	0.085116279	0.103023256	0.025813953	0.057906977	0	0
sample_00330	16-05-31	330	330bD	Isolated	Blue	D	7.5	mixture	12.368	0.359534884	13272.822	385.8378488	94.89909098	48.22102014	41.68897669	16.86073104	301.2066061	163.2758337	216.182963	171.3802669	0.487407407	0.088837209	0	0.087209302	0.09	0.053488372	0.04	0	0
sample_00331	16-05-31	331	331bD	Isolated	Blue	D	7.5	mixture	7.208	0.209534884	9253.3428	268.9925233	111.8444692	37.72613291	46.8013833	15.38104339	454.3353824	210.6329155	327.3755556	238.035808	0.526666667	0.011860465	0.003255814	0.026744186	0.147209302	0.017209302	0.003255814	0	0
sample_00332	16-05-31	332	332bD	Isolated	Blue	D	13	mixture	8.88	0.258139535	8787.5604	255.4523372	92.12314004	49.62127152	41.35514001	19.05462793	479.0899342	262.3108394	355.45	298.7254578	0.565185185	0	0.007906977	0	0.156976744	0.03627907	0.056976744	0	0
sample_00333	16-05-31	333	333bD	Isolated	Blue	D	7.5	mixture	9.664	0.280930233	13175.946	383.021686	111.9268806	39.70662387	48.49937883	14.46864478	436.2419147	269.3966481	320.5432143	262.10987	0.575714286	0.032325581	0.002790698	0.058604651	0.184418605	0	0.002790698	0	0
sample_00334	16-05-31	334	334bD	Isolated	Blue	D	7.5	mixture	3.728	0.108372093	2452.4856	71.29318605	70.88176402	45.54010579	33.6272205	17.41079559	245.1762627	180.2308848	131.2933333	194.5677468	0.62	0.02	0.003488372	0	0.032093023	0.011395349	0.041395349	0	0
sample_00335	16-05-31	335	335bD	Isolated	Blue	D	13	mixture	11.48	0.33372093	11816.3448	343.4983953	90.11185794	49.20300625	40.9904573	19.03718208	299.3624278	157.4195847	191.9703448	153.8052503	0.583103448	0.049534884	0	0.030465116	0.180930233	0.01255814	0.060232558	0	0
sample_00336	16-05-31	336	336bD	Isolated	Blue	D	7.5	mixture	8.288	0.240930233	6886.8144	200.198093	74.09623673	51.85879871	35.89199444	18.88626108	257.4495998	176.8589051	172.8888889	203.989612	0.632222222	0.074418605	0	0.029069767	0.025581395	0.033488372	0.078372093	0	0
sample_00337	16-05-31	337	337bD	Isolated	Blue	D	7.5	mixture	6.832	0.198604651	6774.4512	196.9317209	75.94889745	53.70848071	33.7209111	21.8318618	244.2564926	175.7231998	150.9191304	182.4974486	0.939565217	0.031162791	0.019767442	0.038604651	0.070697674	0	0.027674419	0.005581395	0.005116279
sample_00338	16-05-31	338	338bD	Isolated	Blue	D	7.5	mixture	3.68	0.106976744	3427.9848	99.65072093	108.4848146	16.47150131	45.2045616	7.982071511	416.7642153	279.7131016	361.3685714	292.8707512	0.26	0.008372093	0	0.029069767	0.011162791	0.058372093	0	0	0
sample_00339	16-05-31	339	339bD	Isolated	Blue	D	13	mixture	7.864	0.228604651	6245.8128	181.5643256	72.90826053	40.36006059	38.34192938	15.56659669	244.8063862	233.7532309	156.0223529	193.5297438	0.461764706	0.100232558	0	0.029069767	0.04627907	0.021860465	0.027209302	0.003953488	0
sample_00340	16-05-31	340	340bD	Isolated	Blue	D	7.5	mixture	4.992	0.145116279	5711.0184	166.0179767	119.3146681	42.97864733	51.64849798	15.99256655	457.3816863	284.2343737	381.8478571	289.024198	0.495714286	0.053953488	0	0.026976744	0.060697674	0.003488372	0	0	0
sample_00341	16-05-31	341	341bD	Isolated	Blue	D	13	mixture	8.648	0.251395349	6368.8356	185.1405698	68.3660456	44.08372298	36.2907752	18.34208827	254.4946883	215.6114839	178.7142857	204.4509079	0.590952381	0.116046512	0.003023256	0	0.043488372	0.008837209	0.072093023	0	0.007906977
sample_00342	16-05-31	342	342bD	Isolated	Blue	D	7.5	mixture	10.008	0.290930233	10207.1664	296.7199535	82.0105615	60.39272286	38.52851337	22.5748785	360.3243071	276.5424118	263.905	303.6555387	0.671538462	0.029069767	0	0.029069767	0.116511628	0	0.11627907	0	0
sample_00343	16-05-31	343	343bD	Isolated	Blue	D	7.5	mixture	9.888	0.28744186	8811.342	256.1436628	73.18151306	54.7993268	34.74219162	20.97961085	304.1746049	251.9427835	210.9503846	240.8146409	0.569615385	0.072790698	0	0.025116279	0.103023256	0	0.086511628	0	0
sample_00344	16-05-31	344	344bD	Isolated	Blue	D	13	mixture	5.952	0.173023256	6299.1432	183.1146279	101.4772978	33.70207831	47.21724817	13.5835231	247.0628825	200.1834514	193.91	208.4074503	0.325555556	0.029069767	0	0.092093023	0.029534884	0.010697674	0.011627907	0	0
sample_00345	16-05-31	345	345bD	Isolated	Blue	D	22.5	mixture	1.928	0.056046512	3138.1668	91.22577907	137.7984708	17.23343491	57.34352702	5.271677744	707.4968451	362.7133794	597.0085714	420.4645037	0.422857143	0	0	0	0.056046512	0	0	0	0
sample_00346	16-05-31	346	346bD	Isolated	Blue	D	7.5	mixture	3.968	0.115348837	3788.4672	110.1298605	83.59211368	48.26985484	36.95969275	19.19330671	295.3765626	216.8299331	229.5590909	211.4972749	0.634545455	0.068372093	0	0	0.040930233	0	0	0.006046512	0
sample_00347	16-05-31	347	347bD	Isolated	Blue	D	22.5	mixture	2.344	0.068139535	3013.4268	87.59961628	101.3528963	31.7885139	49.07581501	11.20834656	277.2687169	308.1284391	217.9642857	296.2451463	0.742857143	0.035116279	0	0	0.033023256	0	0	0	0
sample_00348	16-05-31	348	348bD	Isolated	Blue	D	7.5	mixture	7.84	0.227906977	7945.5816	230.9762093	86.98620906	53.42391574	40.00233509	19.3526699	449.4689289	369.532871	365.7229167	377.2867545	0.505	0.024651163	0.029069767	0.00627907	0.096046512	0	0.067674419	0.004186047	0
